,week,year,month,day,item_BC,item_CB,item_CR,item_RD,item_TG,corporation_A,corporation_B,corporation_C,corporation_D,corporation_E,corporation_F,location_J,location_S,day_name_Friday,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday,price(원/kg)
54410,2,2022,1,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3589.0
54411,2,2022,1,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3600.0
54412,2,2022,1,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3923.0
54413,2,2022,1,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4315.0
54414,2,2022,1,14,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4424.0
54415,2,2022,1,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4065.0
54416,2,2022,1,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54417,3,2022,1,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3890.0
54418,3,2022,1,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4171.0
54419,3,2022,1,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4349.0
54420,3,2022,1,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4540.0
54421,3,2022,1,21,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4261.0
54422,3,2022,1,22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4157.0
54423,3,2022,1,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54424,4,2022,1,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4094.0
54425,4,2022,1,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4527.0
54426,4,2022,1,26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4010.0
54427,4,2022,1,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3365.0
54428,4,2022,1,28,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2561.0
54429,4,2022,1,29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1901.0
54430,4,2022,1,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1996.0
54431,5,2022,1,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54432,5,2022,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54433,5,2022,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54434,5,2022,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54435,5,2022,2,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1859.0
54436,5,2022,2,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2109.0
54437,5,2022,2,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54438,6,2022,2,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1852.0
54439,6,2022,2,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2080.0
54440,6,2022,2,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2439.0
54441,6,2022,2,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2489.0
54442,6,2022,2,11,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3221.0
54443,6,2022,2,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3130.0
54444,6,2022,2,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54445,7,2022,2,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2591.0
54446,7,2022,2,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2717.0
54447,7,2022,2,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2759.0
54448,7,2022,2,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2529.0
54449,7,2022,2,18,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2395.0
54450,7,2022,2,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2135.0
54451,7,2022,2,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54452,8,2022,2,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2352.0
54453,8,2022,2,22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2392.0
54454,8,2022,2,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2557.0
54455,8,2022,2,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2414.0
54456,8,2022,2,25,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2518.0
54457,8,2022,2,26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2426.0
54458,8,2022,2,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54459,9,2022,2,28,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2673.0
54460,9,2022,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2960.0
54461,9,2022,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2900.0
54462,9,2022,3,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2667.0
54463,9,2022,3,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2840.0
54464,9,2022,3,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2527.0
54465,9,2022,3,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54466,10,2022,3,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1873.0
54467,10,2022,3,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1685.0
54468,10,2022,3,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1899.0
54469,10,2022,3,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2329.0
54470,10,2022,3,11,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2355.0
54471,10,2022,3,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2172.0
54472,10,2022,3,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54473,11,2022,3,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2226.0
54474,11,2022,3,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2202.0
54475,11,2022,3,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2618.0
54476,11,2022,3,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2525.0
54477,11,2022,3,18,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2494.0
54478,11,2022,3,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2680.0
54479,11,2022,3,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54480,12,2022,3,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2989.0
54481,12,2022,3,22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2886.0
54482,12,2022,3,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3130.0
54483,12,2022,3,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2829.0
54484,12,2022,3,25,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3056.0
54485,12,2022,3,26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3564.0
54486,12,2022,3,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54487,13,2022,3,28,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2938.0
54488,13,2022,3,29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3429.0
54489,13,2022,3,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3293.0
54490,13,2022,3,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3557.0
54491,13,2022,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3569.0
54492,13,2022,4,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3330.0
54493,13,2022,4,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54494,14,2022,4,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3244.0
54495,14,2022,4,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3609.0
54496,14,2022,4,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3416.0
54497,14,2022,4,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3400.0
54498,14,2022,4,8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4017.0
54499,14,2022,4,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4121.0
54500,14,2022,4,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54501,15,2022,4,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4247.0
54502,15,2022,4,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3548.0
54503,15,2022,4,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2962.0
54504,15,2022,4,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3263.0
54505,15,2022,4,15,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3097.0
54506,15,2022,4,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3043.0
54507,15,2022,4,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54508,16,2022,4,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3121.0
54509,16,2022,4,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3127.0
54510,16,2022,4,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3090.0
54511,16,2022,4,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3324.0
54512,16,2022,4,22,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3378.0
54513,16,2022,4,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3983.0
54514,16,2022,4,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54515,17,2022,4,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3371.0
54516,17,2022,4,26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3600.0
54517,17,2022,4,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2769.0
54518,17,2022,4,28,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3527.0
54519,17,2022,4,29,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2621.0
54520,17,2022,4,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3631.0
54521,17,2022,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54522,18,2022,5,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3072.0
54523,18,2022,5,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3710.0
54524,18,2022,5,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4355.0
54525,18,2022,5,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3868.0
54526,18,2022,5,6,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4421.0
54527,18,2022,5,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3613.0
54528,18,2022,5,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54529,19,2022,5,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2945.0
54530,19,2022,5,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2398.0
54531,19,2022,5,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1840.0
54532,19,2022,5,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1938.0
54533,19,2022,5,13,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54534,19,2022,5,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54535,19,2022,5,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54536,20,2022,5,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2312.0
54537,20,2022,5,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1781.0
54538,20,2022,5,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1875.0
54539,20,2022,5,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54540,20,2022,5,20,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54541,20,2022,5,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54542,20,2022,5,22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54543,21,2022,5,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54544,21,2022,5,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54545,21,2022,5,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54546,21,2022,5,26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54547,21,2022,5,27,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54548,21,2022,5,28,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54549,21,2022,5,29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54550,22,2022,5,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54551,22,2022,5,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54552,22,2022,6,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54553,22,2022,6,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54554,22,2022,6,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54555,22,2022,6,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54556,22,2022,6,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54557,23,2022,6,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54558,23,2022,6,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54559,23,2022,6,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54560,23,2022,6,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54561,23,2022,6,10,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54562,23,2022,6,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54563,23,2022,6,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54564,24,2022,6,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54565,24,2022,6,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54566,24,2022,6,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54567,24,2022,6,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54568,24,2022,6,17,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54569,24,2022,6,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54570,24,2022,6,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54571,25,2022,6,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54572,25,2022,6,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54573,25,2022,6,22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54574,25,2022,6,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54575,25,2022,6,24,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54576,25,2022,6,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54577,25,2022,6,26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54578,26,2022,6,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54579,26,2022,6,28,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54580,26,2022,6,29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54581,26,2022,6,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54582,26,2022,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54583,26,2022,7,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54584,26,2022,7,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54585,27,2022,7,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54586,27,2022,7,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54587,27,2022,7,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54588,27,2022,7,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54589,27,2022,7,8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54590,27,2022,7,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54591,27,2022,7,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54592,28,2022,7,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54593,28,2022,7,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54594,28,2022,7,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54595,28,2022,7,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54596,28,2022,7,15,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54597,28,2022,7,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54598,28,2022,7,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54599,29,2022,7,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54600,29,2022,7,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54601,29,2022,7,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54602,29,2022,7,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54603,29,2022,7,22,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54604,29,2022,7,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54605,29,2022,7,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54606,30,2022,7,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54607,30,2022,7,26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54608,30,2022,7,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54609,30,2022,7,28,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54610,30,2022,7,29,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54611,30,2022,7,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54612,30,2022,7,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54613,31,2022,8,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54614,31,2022,8,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54615,31,2022,8,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54616,31,2022,8,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54617,31,2022,8,5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54618,31,2022,8,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54619,31,2022,8,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54620,32,2022,8,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54621,32,2022,8,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54622,32,2022,8,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54623,32,2022,8,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54624,32,2022,8,12,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54625,32,2022,8,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54626,32,2022,8,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54627,33,2022,8,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54628,33,2022,8,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54629,33,2022,8,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54630,33,2022,8,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54631,33,2022,8,19,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54632,33,2022,8,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54633,33,2022,8,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54634,34,2022,8,22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54635,34,2022,8,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54636,34,2022,8,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54637,34,2022,8,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54638,34,2022,8,26,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54639,34,2022,8,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54640,34,2022,8,28,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54641,35,2022,8,29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54642,35,2022,8,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54643,35,2022,8,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54644,35,2022,9,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54645,35,2022,9,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54646,35,2022,9,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54647,35,2022,9,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
54648,36,2022,9,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0
54649,36,2022,9,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
54650,36,2022,9,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
54651,36,2022,9,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
54652,36,2022,9,9,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
54653,36,2022,9,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0
54654,36,2022,9,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
