ID,timestamp,item,corporation,location,supply(kg),price(원/kg),precessed_price,index
BC_D_J_20210818,2021-08-18,BC,D,J,0.0,0.0,,960
BC_D_J_20210819,2021-08-19,BC,D,J,0.0,0.0,,961
BC_D_J_20210820,2021-08-20,BC,D,J,0.0,0.0,,962
BC_D_J_20210821,2021-08-21,BC,D,J,0.0,0.0,,963
BC_D_J_20210822,2021-08-22,BC,D,J,0.0,0.0,,964
BC_D_J_20210823,2021-08-23,BC,D,J,0.0,0.0,,965
BC_D_J_20210824,2021-08-24,BC,D,J,0.0,0.0,,966
BC_D_J_20210825,2021-08-25,BC,D,J,0.0,0.0,,967
BC_D_J_20210826,2021-08-26,BC,D,J,0.0,0.0,,968
BC_D_J_20210827,2021-08-27,BC,D,J,0.0,0.0,,969
BC_D_J_20210828,2021-08-28,BC,D,J,0.0,0.0,,970
BC_D_J_20210829,2021-08-29,BC,D,J,0.0,0.0,,971
BC_D_J_20210830,2021-08-30,BC,D,J,0.0,0.0,,972
BC_D_J_20210831,2021-08-31,BC,D,J,0.0,0.0,,973
BC_D_J_20210901,2021-09-01,BC,D,J,0.0,0.0,,974
BC_D_J_20210902,2021-09-02,BC,D,J,0.0,0.0,,975
BC_D_J_20210903,2021-09-03,BC,D,J,0.0,0.0,,976
BC_D_J_20210904,2021-09-04,BC,D,J,0.0,0.0,,977
BC_D_J_20210905,2021-09-05,BC,D,J,0.0,0.0,,978
BC_D_J_20210906,2021-09-06,BC,D,J,0.0,0.0,,979
BC_D_J_20210907,2021-09-07,BC,D,J,0.0,0.0,,980
BC_D_J_20210908,2021-09-08,BC,D,J,0.0,0.0,,981
BC_D_J_20210909,2021-09-09,BC,D,J,0.0,0.0,,982
BC_D_J_20210910,2021-09-10,BC,D,J,0.0,0.0,,983
BC_D_J_20210911,2021-09-11,BC,D,J,0.0,0.0,,984
BC_D_J_20210912,2021-09-12,BC,D,J,0.0,0.0,,985
BC_D_J_20210913,2021-09-13,BC,D,J,0.0,0.0,,986
BC_D_J_20210914,2021-09-14,BC,D,J,0.0,0.0,,987
BC_D_J_20210915,2021-09-15,BC,D,J,0.0,0.0,,988
BC_D_J_20210916,2021-09-16,BC,D,J,0.0,0.0,,989
BC_D_J_20210917,2021-09-17,BC,D,J,0.0,0.0,,990
BC_D_J_20210918,2021-09-18,BC,D,J,0.0,0.0,,991
BC_D_J_20210919,2021-09-19,BC,D,J,0.0,0.0,,992
BC_D_J_20210920,2021-09-20,BC,D,J,0.0,0.0,,993
BC_D_J_20210921,2021-09-21,BC,D,J,0.0,0.0,,994
BC_D_J_20210922,2021-09-22,BC,D,J,0.0,0.0,,995
BC_D_J_20210923,2021-09-23,BC,D,J,0.0,0.0,,996
BC_D_J_20210924,2021-09-24,BC,D,J,0.0,0.0,,997
BC_D_J_20210925,2021-09-25,BC,D,J,0.0,0.0,,998
BC_D_J_20210926,2021-09-26,BC,D,J,0.0,0.0,,999
BC_D_J_20210927,2021-09-27,BC,D,J,0.0,0.0,,1000
BC_D_J_20210928,2021-09-28,BC,D,J,0.0,0.0,,1001
BC_D_J_20210929,2021-09-29,BC,D,J,0.0,0.0,,1002
BC_D_J_20210930,2021-09-30,BC,D,J,0.0,0.0,,1003
BC_D_J_20211001,2021-10-01,BC,D,J,0.0,0.0,,1004
BC_D_J_20211002,2021-10-02,BC,D,J,0.0,0.0,,1005
BC_D_J_20211003,2021-10-03,BC,D,J,0.0,0.0,,1006
BC_D_J_20211004,2021-10-04,BC,D,J,0.0,0.0,,1007
BC_D_J_20211005,2021-10-05,BC,D,J,0.0,0.0,,1008
BC_D_J_20211006,2021-10-06,BC,D,J,0.0,0.0,,1009
BC_D_J_20211007,2021-10-07,BC,D,J,0.0,0.0,,1010
BC_D_J_20211008,2021-10-08,BC,D,J,0.0,0.0,,1011
BC_D_J_20211009,2021-10-09,BC,D,J,0.0,0.0,,1012
BC_D_J_20211010,2021-10-10,BC,D,J,0.0,0.0,,1013
BC_D_J_20211011,2021-10-11,BC,D,J,0.0,0.0,,1014
BC_D_J_20211012,2021-10-12,BC,D,J,0.0,0.0,,1015
BC_D_J_20211013,2021-10-13,BC,D,J,0.0,0.0,,1016
BC_D_J_20211014,2021-10-14,BC,D,J,0.0,0.0,,1017
BC_D_J_20211015,2021-10-15,BC,D,J,0.0,0.0,,1018
BC_D_J_20211016,2021-10-16,BC,D,J,0.0,0.0,,1019
BC_D_J_20211017,2021-10-17,BC,D,J,0.0,0.0,,1020
BC_D_J_20211018,2021-10-18,BC,D,J,0.0,0.0,,1021
BC_D_J_20211019,2021-10-19,BC,D,J,0.0,0.0,,1022
BC_D_J_20211020,2021-10-20,BC,D,J,0.0,0.0,,1023
BC_D_J_20211021,2021-10-21,BC,D,J,0.0,0.0,,1024
BC_D_J_20211022,2021-10-22,BC,D,J,0.0,0.0,,1025
BC_D_J_20211023,2021-10-23,BC,D,J,0.0,0.0,,1026
BC_D_J_20211024,2021-10-24,BC,D,J,0.0,0.0,,1027
BC_D_J_20211025,2021-10-25,BC,D,J,0.0,0.0,,1028
BC_D_J_20211026,2021-10-26,BC,D,J,0.0,0.0,,1029
BC_D_J_20211027,2021-10-27,BC,D,J,24.0,5845.581975308642,6000.0,1030
BC_D_J_20211028,2021-10-28,BC,D,J,0.0,0.0,,1031
BC_D_J_20211029,2021-10-29,BC,D,J,0.0,0.0,,1032
BC_D_J_20211030,2021-10-30,BC,D,J,0.0,0.0,,1033
BC_D_J_20211031,2021-10-31,BC,D,J,0.0,0.0,,1034
BC_D_J_20211101,2021-11-01,BC,D,J,256.0,5317.104074074075,5412.0,1035
BC_D_J_20211102,2021-11-02,BC,D,J,280.0,4659.194691358025,2443.0,1036
BC_D_J_20211103,2021-11-03,BC,D,J,344.0,4344.42,4116.0,1037
BC_D_J_20211104,2021-11-04,BC,D,J,128.0,4008.78,3969.0,1038
BC_D_J_20211105,2021-11-05,BC,D,J,320.0,3541.0600000000004,3191.0,1039
BC_D_J_20211106,2021-11-06,BC,D,J,88.0,3425.8,5506.0,1040
BC_D_J_20211107,2021-11-07,BC,D,J,0.0,0.0,,1041
BC_D_J_20211108,2021-11-08,BC,D,J,208.0,3609.4,5752.0,1042
BC_D_J_20211109,2021-11-09,BC,D,J,432.0,3629.0,4067.0,1043
BC_D_J_20211110,2021-11-10,BC,D,J,336.0,3918.2,4637.0,1044
BC_D_J_20211111,2021-11-11,BC,D,J,832.0,3998.2,3810.0,1045
BC_D_J_20211112,2021-11-12,BC,D,J,488.0,4120.9,4373.0,1046
BC_D_J_20211113,2021-11-13,BC,D,J,464.0,4286.3,4675.0,1047
BC_D_J_20211114,2021-11-14,BC,D,J,0.0,0.0,,1048
BC_D_J_20211115,2021-11-15,BC,D,J,1104.0,4404.1,4637.0,1049
BC_D_J_20211116,2021-11-16,BC,D,J,384.0,4689.7,5238.0,1050
BC_D_J_20211117,2021-11-17,BC,D,J,736.0,4826.6,4895.0,1051
BC_D_J_20211118,2021-11-18,BC,D,J,808.0,4814.8,4616.0,1052
BC_D_J_20211119,2021-11-19,BC,D,J,1304.0,4599.8,3581.0,1053
BC_D_J_20211120,2021-11-20,BC,D,J,944.0,4360.4,3440.0,1054
BC_D_J_20211121,2021-11-21,BC,D,J,0.0,0.0,,1055
BC_D_J_20211122,2021-11-22,BC,D,J,1592.0,3711.5,3467.0,1056
BC_D_J_20211123,2021-11-23,BC,D,J,1024.0,3443.5,3276.0,1057
BC_D_J_20211124,2021-11-24,BC,D,J,1216.0,3269.5,2711.0,1058
BC_D_J_20211125,2021-11-25,BC,D,J,944.0,3194.3,3064.0,1059
BC_D_J_20211126,2021-11-26,BC,D,J,720.0,3206.6,3515.0,1060
BC_D_J_20211127,2021-11-27,BC,D,J,1008.0,3270.6,3787.0,1061
BC_D_J_20211128,2021-11-28,BC,D,J,0.0,0.0,,1062
BC_D_J_20211129,2021-11-29,BC,D,J,1176.0,3403.2,3171.0,1063
BC_D_J_20211130,2021-11-30,BC,D,J,784.0,3363.4,2865.0,1064
BC_D_J_20211201,2021-12-01,BC,D,J,616.0,3294.8,3172.0,1065
BC_D_J_20211202,2021-12-02,BC,D,J,1032.0,3383.8,4232.0,1066
BC_D_J_20211203,2021-12-03,BC,D,J,1168.0,3340.2,3261.0,1067
BC_D_J_20211204,2021-12-04,BC,D,J,976.0,3287.6,2908.0,1068
BC_D_J_20211205,2021-12-05,BC,D,J,0.0,0.0,,1069
BC_D_J_20211206,2021-12-06,BC,D,J,1392.0,3246.7,2919.0,1070
BC_D_J_20211207,2021-12-07,BC,D,J,896.0,2973.3,2865.0,1071
BC_D_J_20211208,2021-12-08,BC,D,J,1312.0,2989.7,3343.0,1072
BC_D_J_20211209,2021-12-09,BC,D,J,896.0,3100.7,3463.0,1073
BC_D_J_20211210,2021-12-10,BC,D,J,1384.0,3196.8,3394.0,1074
BC_D_J_20211211,2021-12-11,BC,D,J,1472.0,3307.6,3473.0,1075
BC_D_J_20211212,2021-12-12,BC,D,J,0.0,0.0,,1076
BC_D_J_20211213,2021-12-13,BC,D,J,3024.0,3284.2,2903.0,1077
BC_D_J_20211214,2021-12-14,BC,D,J,2368.0,3085.2,2468.0,1078
BC_D_J_20211215,2021-12-15,BC,D,J,1519.0,2966.6,2801.0,1079
BC_D_J_20211216,2021-12-16,BC,D,J,2024.0,2828.2,2781.0,1080
BC_D_J_20211217,2021-12-17,BC,D,J,1432.0,2791.6,3005.0,1081
BC_D_J_20211218,2021-12-18,BC,D,J,880.0,2779.6,2843.0,1082
BC_D_J_20211219,2021-12-19,BC,D,J,0.0,0.0,,1083
BC_D_J_20211220,2021-12-20,BC,D,J,2536.0,2866.6,2855.0,1084
BC_D_J_20211221,2021-12-21,BC,D,J,1304.0,2866.4,2780.0,1085
BC_D_J_20211222,2021-12-22,BC,D,J,1704.0,2833.8,2842.0,1086
BC_D_J_20211223,2021-12-23,BC,D,J,1816.0,2871.6,3032.0,1087
BC_D_J_20211224,2021-12-24,BC,D,J,1768.0,3015.2,3567.0,1088
BC_D_J_20211225,2021-12-25,BC,D,J,1728.0,3183.35,4271.0,1089
BC_D_J_20211226,2021-12-26,BC,D,J,0.0,0.0,,1090
BC_D_J_20211227,2021-12-27,BC,D,J,2392.0,3499.45,3378.0,1091
BC_D_J_20211228,2021-12-28,BC,D,J,1192.0,3555.85,3314.0,1092
BC_D_J_20211229,2021-12-29,BC,D,J,1032.0,3568.85,3632.0,1093
BC_D_J_20211230,2021-12-30,BC,D,J,1600.0,3589.3,3798.0,1094
BC_D_J_20211231,2021-12-31,BC,D,J,1768.0,3711.4,4435.0,1095
BC_D_J_20220101,2022-01-01,BC,D,J,0.0,0.0,,1096
BC_D_J_20220102,2022-01-02,BC,D,J,0.0,0.0,,1097
BC_D_J_20220103,2022-01-03,BC,D,J,2000.0,3976.8,3608.0,1098
BC_D_J_20220104,2022-01-04,BC,D,J,1824.0,3843.4,3131.0,1099
BC_D_J_20220105,2022-01-05,BC,D,J,1784.0,3709.8,3767.0,1100
BC_D_J_20220106,2022-01-06,BC,D,J,1584.0,3679.9333333333334,4010.0,1101
BC_D_J_20220107,2022-01-07,BC,D,J,1160.0,3755.2,4260.0,1102
BC_D_J_20220108,2022-01-08,BC,D,J,1496.0,3850.7,4154.0,1103
BC_D_J_20220109,2022-01-09,BC,D,J,0.0,0.0,,1104
BC_D_J_20220110,2022-01-10,BC,D,J,3512.0,3986.9,3668.0,1105
BC_D_J_20220111,2022-01-11,BC,D,J,1696.0,4044.3,4297.0,1106
BC_D_J_20220112,2022-01-12,BC,D,J,1320.0,3995.1,4014.0,1107
BC_D_J_20220113,2022-01-13,BC,D,J,888.0,4057.4,4397.0,1108
BC_D_J_20220114,2022-01-14,BC,D,J,880.0,4185.8,4766.0,1109
BC_D_J_20220115,2022-01-15,BC,D,J,1664.0,4394.0,4709.0,1110
BC_D_J_20220116,2022-01-16,BC,D,J,0.0,0.0,,1111
BC_D_J_20220117,2022-01-17,BC,D,J,3088.0,4387.4,3949.0,1112
BC_D_J_20220118,2022-01-18,BC,D,J,2080.0,4335.9,4122.0,1113
BC_D_J_20220119,2022-01-19,BC,D,J,1864.0,4291.3,4330.0,1114
BC_D_J_20220120,2022-01-20,BC,D,J,1504.0,4198.525,4562.0,1115
BC_D_J_20220121,2022-01-21,BC,D,J,1160.0,4164.775,4350.0,1116
BC_D_J_20220122,2022-01-22,BC,D,J,2048.0,4190.05,4184.0,1117
BC_D_J_20220123,2022-01-23,BC,D,J,0.0,0.0,,1118
BC_D_J_20220124,2022-01-24,BC,D,J,2760.0,4053.65,3797.0,1119
BC_D_J_20220125,2022-01-25,BC,D,J,1608.0,4083.025,4392.0,1120
BC_D_J_20220126,2022-01-26,BC,D,J,2584.0,4012.175,3806.0,1121
BC_D_J_20220127,2022-01-27,BC,D,J,2896.0,3873.7,3383.0,1122
BC_D_J_20220128,2022-01-28,BC,D,J,4032.0,3617.6,2710.0,1123
BC_D_J_20220129,2022-01-29,BC,D,J,6120.0,3188.2,1650.0,1124
BC_D_J_20220130,2022-01-30,BC,D,J,1136.0,2658.6,1744.0,1125
BC_D_J_20220131,2022-01-31,BC,D,J,0.0,0.0,,1126
BC_D_J_20220201,2022-02-01,BC,D,J,0.0,0.0,,1127
BC_D_J_20220202,2022-02-02,BC,D,J,0.0,0.0,,1128
BC_D_J_20220203,2022-02-03,BC,D,J,0.0,0.0,,1129
BC_D_J_20220204,2022-02-04,BC,D,J,4336.0,2099.2,2336.0,1130
BC_D_J_20220205,2022-02-05,BC,D,J,3904.0,2144.32,2088.0,1131
BC_D_J_20220206,2022-02-06,BC,D,J,0.0,0.0,,1132
BC_D_J_20220207,2022-02-07,BC,D,J,3042.0,2131.12,1980.0,1133
BC_D_J_20220208,2022-02-08,BC,D,J,3328.0,2118.0,2152.0,1134
BC_D_J_20220209,2022-02-09,BC,D,J,2160.0,2123.0,2361.0,1135
BC_D_J_20220210,2022-02-10,BC,D,J,2200.0,2222.2,2584.0,1136
BC_D_J_20220211,2022-02-11,BC,D,J,2616.0,2449.6,3171.0,1137
BC_D_J_20220212,2022-02-12,BC,D,J,2608.0,2693.4,3199.0,1138
BC_D_J_20220213,2022-02-13,BC,D,J,0.0,0.0,,1139
BC_D_J_20220214,2022-02-14,BC,D,J,4808.0,2903.3,2642.0,1140
BC_D_J_20220215,2022-02-15,BC,D,J,3768.0,2888.1,2508.0,1141
BC_D_J_20220216,2022-02-16,BC,D,J,2648.0,2765.7,2559.0,1142
BC_D_J_20220217,2022-02-17,BC,D,J,2026.0,2615.7,2449.0,1143
BC_D_J_20220218,2022-02-18,BC,D,J,3184.0,2497.0,2327.0,1144
BC_D_J_20220219,2022-02-19,BC,D,J,2048.0,2413.8,2226.0,1145
BC_D_J_20220220,2022-02-20,BC,D,J,0.0,0.0,,1146
BC_D_J_20220221,2022-02-21,BC,D,J,3352.0,2290.2,2224.0,1147
BC_D_J_20220222,2022-02-22,BC,D,J,1896.0,2293.6,2466.0,1148
BC_D_J_20220223,2022-02-23,BC,D,J,2120.0,2354.2,2630.0,1149
BC_D_J_20220224,2022-02-24,BC,D,J,2984.0,2452.2,2716.0,1150
BC_D_J_20220225,2022-02-25,BC,D,J,1168.0,2571.4,2821.0,1151
BC_D_J_20220226,2022-02-26,BC,D,J,2232.0,2664.0,2687.0,1152
BC_D_J_20220227,2022-02-27,BC,D,J,0.0,0.0,,1153
BC_D_J_20220228,2022-02-28,BC,D,J,3056.0,2780.2,2965.0,1154
BC_D_J_20220301,2022-03-01,BC,D,J,2416.0,2812.2,2726.0,1155
BC_D_J_20220302,2022-03-02,BC,D,J,1992.0,2828.2,2901.0,1156
BC_D_J_20220303,2022-03-03,BC,D,J,2840.0,2874.4,2918.0,1157
BC_D_J_20220304,2022-03-04,BC,D,J,3696.0,2899.2,2950.0,1158
BC_D_J_20220305,2022-03-05,BC,D,J,3544.0,2842.6,2568.0,1159
BC_D_J_20220306,2022-03-06,BC,D,J,0.0,0.0,,1160
BC_D_J_20220307,2022-03-07,BC,D,J,5544.0,2606.1,2207.0,1161
BC_D_J_20220308,2022-03-08,BC,D,J,3672.0,2398.3,1879.0,1162
BC_D_J_20220309,2022-03-09,BC,D,J,3320.0,2147.1,1694.0,1163
BC_D_J_20220310,2022-03-10,BC,D,J,1984.0,2033.7,2001.0,1164
BC_D_J_20220311,2022-03-11,BC,D,J,1432.0,1944.6,1942.0,1165
BC_D_J_20220312,2022-03-12,BC,D,J,1688.0,1917.8,2073.0,1166
BC_D_J_20220313,2022-03-13,BC,D,J,0.0,0.0,,1167
BC_D_J_20220314,2022-03-14,BC,D,J,2168.0,1864.1,1512.0,1168
BC_D_J_20220315,2022-03-15,BC,D,J,1368.0,1772.7,1544.0,1169
BC_D_J_20220316,2022-03-16,BC,D,J,1752.0,1768.3,1920.0,1170
BC_D_J_20220317,2022-03-17,BC,D,J,1088.0,1883.3,2648.0,1171
BC_D_J_20220318,2022-03-18,BC,D,J,1192.0,2079.0,2771.0,1172
BC_D_J_20220319,2022-03-19,BC,D,J,1216.0,2268.6,2460.0,1173
BC_D_J_20220320,2022-03-20,BC,D,J,0.0,0.0,,1174
BC_D_J_20220321,2022-03-21,BC,D,J,2536.0,2653.7,2773.0,1175
BC_D_J_20220322,2022-03-22,BC,D,J,1416.0,2632.7,2543.0,1176
BC_D_J_20220323,2022-03-23,BC,D,J,1168.0,2628.7,2751.0,1177
BC_D_J_20220324,2022-03-24,BC,D,J,1488.0,2682.7,2730.0,1178
BC_D_J_20220325,2022-03-25,BC,D,J,1096.0,2722.6,2816.0,1179
BC_D_J_20220326,2022-03-26,BC,D,J,720.0,2821.8,3269.0,1180
BC_D_J_20220327,2022-03-27,BC,D,J,0.0,0.0,,1181
BC_D_J_20220328,2022-03-28,BC,D,J,1608.0,2914.3,2748.0,1182
BC_D_J_20220329,2022-03-29,BC,D,J,1320.0,2976.9,3043.0,1183
BC_D_J_20220330,2022-03-30,BC,D,J,1000.0,3005.1,2957.0,1184
BC_D_J_20220331,2022-03-31,BC,D,J,872.0,3070.3,3595.0,1185
BC_D_J_20220401,2022-04-01,BC,D,J,648.0,3173.8,3894.0,1186
BC_D_J_20220402,2022-04-02,BC,D,J,1256.0,3315.6,3457.0,1187
BC_D_J_20220403,2022-04-03,BC,D,J,0.0,0.0,,1188
BC_D_J_20220404,2022-04-04,BC,D,J,1312.0,3485.2,3413.0,1189
BC_D_J_20220405,2022-04-05,BC,D,J,1144.0,3435.2,3345.0,1190
BC_D_J_20220406,2022-04-06,BC,D,J,1480.0,3338.6,3043.0,1191
BC_D_J_20220407,2022-04-07,BC,D,J,1256.0,3280.8,3168.0,1192
BC_D_J_20220408,2022-04-08,BC,D,J,648.0,3341.4,3738.0,1193
BC_D_J_20220409,2022-04-09,BC,D,J,424.0,3371.8,3565.0,1194
BC_D_J_20220410,2022-04-10,BC,D,J,0.0,0.0,,1195
BC_D_J_20220411,2022-04-11,BC,D,J,1040.0,3543.0,3641.0,1196
BC_D_J_20220412,2022-04-12,BC,D,J,1024.0,3684.8,3877.0,1197
BC_D_J_20220413,2022-04-13,BC,D,J,952.0,3597.0,3299.0,1198
BC_D_J_20220414,2022-04-14,BC,D,J,1296.0,3557.6,3368.0,1199
BC_D_J_20220415,2022-04-15,BC,D,J,1352.0,3368.4,2657.0,1200
BC_D_J_20220416,2022-04-16,BC,D,J,1712.0,3111.6,2357.0,1201
BC_D_J_20220417,2022-04-17,BC,D,J,0.0,0.0,,1202
BC_D_J_20220418,2022-04-18,BC,D,J,1312.0,2742.5,2768.0,1203
BC_D_J_20220419,2022-04-19,BC,D,J,696.0,2689.3,3102.0,1204
BC_D_J_20220420,2022-04-20,BC,D,J,856.0,2710.9,2765.0,1205
BC_D_J_20220421,2022-04-21,BC,D,J,912.0,3022.3,3914.0,1206
BC_D_J_20220422,2022-04-22,BC,D,J,712.0,3296.4,3933.0,1207
BC_D_J_20220423,2022-04-23,BC,D,J,1704.0,3479.2,3682.0,1208
BC_D_J_20220424,2022-04-24,BC,D,J,0.0,0.0,,1209
BC_D_J_20220425,2022-04-25,BC,D,J,1176.0,3806.8,3776.0,1210
BC_D_J_20220426,2022-04-26,BC,D,J,816.0,3876.0,4260.0,1211
BC_D_J_20220427,2022-04-27,BC,D,J,704.0,3765.6,3381.0,1212
BC_D_J_20220428,2022-04-28,BC,D,J,1360.0,3638.2,3045.0,1213
BC_D_J_20220429,2022-04-29,BC,D,J,944.0,3455.6,2816.0,1214
BC_D_J_20220430,2022-04-30,BC,D,J,456.0,3112.6,2061.0,1215
BC_D_J_20220501,2022-05-01,BC,D,J,0.0,0.0,,1216
BC_D_J_20220502,2022-05-02,BC,D,J,0.0,0.0,,1217
BC_D_J_20220503,2022-05-03,BC,D,J,464.0,2188.4,2002.0,1218
BC_D_J_20220504,2022-05-04,BC,D,J,224.0,2135.0,2549.0,1219
BC_D_J_20220505,2022-05-05,BC,D,J,176.0,2192.2,2347.0,1220
BC_D_J_20220506,2022-05-06,BC,D,J,48.0,2268.633333333333,2875.0,1221
BC_D_J_20220507,2022-05-07,BC,D,J,0.0,0.0,,1222
BC_D_J_20220508,2022-05-08,BC,D,J,0.0,0.0,,1223
BC_D_J_20220509,2022-05-09,BC,D,J,0.0,0.0,,1224
BC_D_J_20220510,2022-05-10,BC,D,J,24.0,2139.4,1375.0,1225
BC_D_J_20220511,2022-05-11,BC,D,J,64.0,2064.1,2047.0,1226
BC_D_J_20220512,2022-05-12,BC,D,J,16.0,1864.1,1500.0,1227
BC_D_J_20220513,2022-05-13,BC,D,J,0.0,0.0,,1228
BC_D_J_20220514,2022-05-14,BC,D,J,0.0,0.0,,1229
BC_D_J_20220515,2022-05-15,BC,D,J,0.0,0.0,,1230
BC_D_J_20220516,2022-05-16,BC,D,J,80.0,1703.0,1906.0,1231
BC_D_J_20220517,2022-05-17,BC,D,J,80.0,1798.6868788738313,1281.0,1232
BC_D_J_20220518,2022-05-18,BC,D,J,16.0,1888.5606366214938,7500.0,1233
BC_D_J_20220519,2022-05-19,BC,D,J,0.0,0.0,,1234
BC_D_J_20220520,2022-05-20,BC,D,J,0.0,0.0,,1235
BC_D_J_20220521,2022-05-21,BC,D,J,0.0,0.0,,1236
BC_D_J_20220522,2022-05-22,BC,D,J,0.0,0.0,,1237
BC_D_J_20220523,2022-05-23,BC,D,J,0.0,0.0,,1238
BC_D_J_20220524,2022-05-24,BC,D,J,0.0,0.0,,1239
BC_D_J_20220525,2022-05-25,BC,D,J,0.0,0.0,,1240
BC_D_J_20220526,2022-05-26,BC,D,J,0.0,0.0,,1241
BC_D_J_20220527,2022-05-27,BC,D,J,0.0,0.0,,1242
BC_D_J_20220528,2022-05-28,BC,D,J,0.0,0.0,,1243
BC_D_J_20220529,2022-05-29,BC,D,J,0.0,0.0,,1244
BC_D_J_20220530,2022-05-30,BC,D,J,0.0,0.0,,1245
BC_D_J_20220531,2022-05-31,BC,D,J,0.0,0.0,,1246
BC_D_J_20220601,2022-06-01,BC,D,J,0.0,0.0,,1247
BC_D_J_20220602,2022-06-02,BC,D,J,0.0,0.0,,1248
BC_D_J_20220603,2022-06-03,BC,D,J,0.0,0.0,,1249
BC_D_J_20220604,2022-06-04,BC,D,J,0.0,0.0,,1250
BC_D_J_20220605,2022-06-05,BC,D,J,0.0,0.0,,1251
BC_D_J_20220606,2022-06-06,BC,D,J,0.0,0.0,,1252
BC_D_J_20220607,2022-06-07,BC,D,J,0.0,0.0,,1253
BC_D_J_20220608,2022-06-08,BC,D,J,0.0,0.0,,1254
BC_D_J_20220609,2022-06-09,BC,D,J,0.0,0.0,,1255
BC_D_J_20220610,2022-06-10,BC,D,J,0.0,0.0,,1256
BC_D_J_20220611,2022-06-11,BC,D,J,0.0,0.0,,1257
BC_D_J_20220612,2022-06-12,BC,D,J,0.0,0.0,,1258
BC_D_J_20220613,2022-06-13,BC,D,J,0.0,0.0,,1259
BC_D_J_20220614,2022-06-14,BC,D,J,0.0,0.0,,1260
BC_D_J_20220615,2022-06-15,BC,D,J,0.0,0.0,,1261
BC_D_J_20220616,2022-06-16,BC,D,J,0.0,0.0,,1262
BC_D_J_20220617,2022-06-17,BC,D,J,0.0,0.0,,1263
BC_D_J_20220618,2022-06-18,BC,D,J,0.0,0.0,,1264
BC_D_J_20220619,2022-06-19,BC,D,J,0.0,0.0,,1265
BC_D_J_20220620,2022-06-20,BC,D,J,0.0,0.0,,1266
BC_D_J_20220621,2022-06-21,BC,D,J,0.0,0.0,,1267
BC_D_J_20220622,2022-06-22,BC,D,J,0.0,0.0,,1268
BC_D_J_20220623,2022-06-23,BC,D,J,0.0,0.0,,1269
BC_D_J_20220624,2022-06-24,BC,D,J,0.0,0.0,,1270
BC_D_J_20220625,2022-06-25,BC,D,J,0.0,0.0,,1271
BC_D_J_20220626,2022-06-26,BC,D,J,0.0,0.0,,1272
BC_D_J_20220627,2022-06-27,BC,D,J,0.0,0.0,,1273
BC_D_J_20220628,2022-06-28,BC,D,J,0.0,0.0,,1274
BC_D_J_20220629,2022-06-29,BC,D,J,0.0,0.0,,1275
BC_D_J_20220630,2022-06-30,BC,D,J,0.0,0.0,,1276
BC_D_J_20220701,2022-07-01,BC,D,J,0.0,0.0,,1277
BC_D_J_20220702,2022-07-02,BC,D,J,0.0,0.0,,1278
BC_D_J_20220703,2022-07-03,BC,D,J,0.0,0.0,,1279
BC_D_J_20220704,2022-07-04,BC,D,J,0.0,0.0,,1280
BC_D_J_20220705,2022-07-05,BC,D,J,0.0,0.0,,1281
BC_D_J_20220706,2022-07-06,BC,D,J,0.0,0.0,,1282
BC_D_J_20220707,2022-07-07,BC,D,J,0.0,0.0,,1283
BC_D_J_20220708,2022-07-08,BC,D,J,0.0,0.0,,1284
BC_D_J_20220709,2022-07-09,BC,D,J,0.0,0.0,,1285
BC_D_J_20220710,2022-07-10,BC,D,J,0.0,0.0,,1286
BC_D_J_20220711,2022-07-11,BC,D,J,0.0,0.0,,1287
BC_D_J_20220712,2022-07-12,BC,D,J,0.0,0.0,,1288
BC_D_J_20220713,2022-07-13,BC,D,J,0.0,0.0,,1289
BC_D_J_20220714,2022-07-14,BC,D,J,0.0,0.0,,1290
BC_D_J_20220715,2022-07-15,BC,D,J,0.0,0.0,,1291
BC_D_J_20220716,2022-07-16,BC,D,J,0.0,0.0,,1292
BC_D_J_20220717,2022-07-17,BC,D,J,0.0,0.0,,1293
BC_D_J_20220718,2022-07-18,BC,D,J,0.0,0.0,,1294
BC_D_J_20220719,2022-07-19,BC,D,J,0.0,0.0,,1295
BC_D_J_20220720,2022-07-20,BC,D,J,0.0,0.0,,1296
BC_D_J_20220721,2022-07-21,BC,D,J,0.0,0.0,,1297
BC_D_J_20220722,2022-07-22,BC,D,J,0.0,0.0,,1298
BC_D_J_20220723,2022-07-23,BC,D,J,0.0,0.0,,1299
BC_D_J_20220724,2022-07-24,BC,D,J,0.0,0.0,,1300
BC_D_J_20220725,2022-07-25,BC,D,J,0.0,0.0,,1301
BC_D_J_20220726,2022-07-26,BC,D,J,0.0,0.0,,1302
BC_D_J_20220727,2022-07-27,BC,D,J,0.0,0.0,,1303
BC_D_J_20220728,2022-07-28,BC,D,J,0.0,0.0,,1304
BC_D_J_20220729,2022-07-29,BC,D,J,0.0,0.0,,1305
BC_D_J_20220730,2022-07-30,BC,D,J,0.0,0.0,,1306
BC_D_J_20220731,2022-07-31,BC,D,J,0.0,0.0,,1307
BC_D_J_20220801,2022-08-01,BC,D,J,0.0,0.0,,1308
BC_D_J_20220802,2022-08-02,BC,D,J,0.0,0.0,,1309
BC_D_J_20220803,2022-08-03,BC,D,J,0.0,0.0,,1310
BC_D_J_20220804,2022-08-04,BC,D,J,0.0,0.0,,1311
